fdate,prc
2017-08-06,10887.25
2017-08-07,13792.6
2017-08-08,7243.714285714285
2017-08-09,11587.25
2017-08-10,8202.285714285714
2017-08-11,9009.333333333334
2017-08-12,8146.285714285715
2017-08-13,11018.666666666666
2017-08-14,15104.857142857143
2017-08-15,12476.0
2017-08-16,9479.90909090909
2017-08-17,5571.444444444444
2017-08-18,12728.0
2017-08-19,8950.0
2017-08-20,7851.777777777777
2017-08-21,4820.571428571428
2017-08-22,7130.8
2017-08-23,10917.0
2017-08-24,11344.90909090909
2017-08-25,6215.666666666667
2017-08-26,9273.0
2017-08-27,5602.333333333333
2017-08-28,9877.0
2017-08-29,7778.8
2017-08-30,3636.0
2017-08-31,5842.142857142857
2017-09-01,6195.5
2017-09-02,11182.625
2017-09-03,6177.571428571428
2017-09-04,6625.75
2017-09-05,7366.25
2017-09-06,14806.42857142857
2017-09-08,10187.0
2017-09-09,6976.25
2017-09-10,10584.25
2017-09-11,6382.0
2017-09-12,5307.0
2017-09-13,4831.571428571428
2017-09-14,3591.4
2017-09-15,5583.5
2017-09-16,8884.5
2017-09-17,5108.0
2017-09-18,8496.5
2017-09-19,3064.6666666666665
2017-09-20,9408.142857142857
2017-09-21,12434.8
2017-09-22,6028.8
2017-09-23,6867.666666666667
2017-09-24,10819.333333333334
2017-09-25,18614.8
2017-09-26,12059.0
2017-09-27,5649.333333333333
2017-09-28,13914.222222222223
2017-09-29,12195.8
2017-09-30,8935.333333333334
2017-10-01,8674.5
2017-10-02,19550.166666666668
2017-10-03,14413.0
2017-10-05,10390.25
2017-10-06,8022.0
2017-10-08,5661.4
2017-10-09,3757.75
2017-10-10,5466.5
2017-10-11,3020.3333333333335
2017-10-13,4733.0
2017-10-14,3762.0
2017-10-15,7400.5
2017-10-16,4518.666666666667
2017-10-17,15671.0
2017-10-18,8334.333333333334
2017-10-19,4726.0
2017-10-20,4778.5
2017-10-21,6022.666666666667
2017-10-22,4252.75
2017-10-23,2200.0
2017-10-24,12845.0
2017-10-26,4138.428571428572
2017-10-27,3830.75
2017-10-28,10138.0
2017-10-29,9264.25
2017-10-30,5888.714285714285
2017-10-31,6677.0
2017-11-01,11922.0
2017-11-02,4493.0
2017-11-03,7638.5
2017-11-04,3646.6666666666665
2017-11-05,10551.666666666666
2017-11-06,9151.0
2017-11-07,15071.0
2017-11-08,4416.0
2017-11-09,4134.25
2017-11-10,4784.222222222223
2017-11-11,2411.0
2017-11-12,5370.571428571428
2017-11-13,9531.25
2017-11-15,3068.5
2017-11-16,4499.5
2017-11-17,3821.25
2017-11-18,8864.0
2017-11-19,5666.0
2017-11-20,9301.0
2017-11-21,3957.8333333333335
2017-11-22,4046.0
2017-11-23,6923.0
2017-11-24,5362.75
2017-11-25,3005.0
2017-11-26,7696.75
2017-11-27,12242.857142857143
2017-11-28,2503.0
2017-11-29,20344.666666666668
2017-11-30,4914.5
2017-12-01,4479.666666666667
2017-12-02,4075.0
2017-12-03,11186.0
2017-12-04,5478.333333333333
2017-12-06,3556.5
2017-12-07,4785.0
2017-12-08,13038.333333333334
2017-12-09,5490.0
2017-12-10,8686.42857142857
2017-12-11,2191.0
2017-12-12,10323.0
2017-12-13,9100.42857142857
2017-12-14,17856.333333333332
2017-12-15,4493.6
2017-12-16,7568.75
2017-12-17,7258.090909090909
2017-12-18,3514.0
2017-12-19,18883.5
2017-12-20,8259.111111111111
2017-12-21,10726.142857142857
2017-12-22,8975.6
2017-12-23,2912.4
2017-12-24,10868.6
2017-12-26,7971.0
2017-12-27,7167.5
2017-12-28,5425.727272727273
2017-12-29,13706.5
2017-12-30,10399.5
2017-12-31,6187.25
