fdate,prc
2016-12-21,6139.583333333333
2016-12-22,4870.632653061224
2016-12-23,5897.0
2016-12-24,4930.714285714285
2016-12-25,3834.25
2016-12-26,5790.086956521739
2016-12-27,3750.9714285714285
2016-12-28,4661.428571428572
2016-12-29,8248.315789473685
2016-12-30,4823.5
2016-12-31,6573.142857142857
