fdate,airline,class,subclass,prc
2017-06-29,DL,Y,V,4023.0
2017-06-29,DL,Y,X,4710.0
2017-06-29,MU,C,D,20611.0
2017-06-29,MU,C,I,20125.0
2017-06-29,MU,Y,N,9035.5
2017-06-29,MU,Y,Q,4135.0
2017-06-29,MU,Y,R,7272.5
2017-06-29,MU,Y,S,5593.0
2017-06-29,MU,Y,T,4003.0
2017-06-29,MU,Y,V,4909.0
2017-06-29,MU,Y,Z,9030.0
2017-06-29,UA,Y,G,4355.0
2017-06-29,UA,Y,K,4611.0
2017-06-29,UA,Y,Q,7169.5
2017-06-29,UA,Y,S,5794.0
2017-06-29,UA,Y,T,6125.0
2017-06-29,UA,Y,V,6953.0
2017-06-29,UA,Y,W,7466.0
2017-06-30,AA,C,R,9216.0
2017-06-30,AA,Y,G,5672.0
2017-06-30,AA,Y,H,6065.0
2017-06-30,AA,Y,K,7162.5
2017-06-30,AA,Y,M,6936.0
2017-06-30,AA,Y,S,5905.0
2017-06-30,AA,Y,V,5830.0
2017-06-30,AA,Y,Y,7608.0
2017-06-30,DL,Y,H,8248.0
2017-06-30,DL,Y,M,8033.0
2017-06-30,DL,Y,Q,7117.0
2017-06-30,DL,Y,T,5609.0
2017-06-30,DL,Y,V,5933.0
2017-06-30,DL,Y,X,4992.0
2017-06-30,DL,Y,Y,7245.0
2017-06-30,MU,C,C,30466.0
2017-06-30,MU,C,D,20609.0
2017-06-30,MU,Y,K,9274.0
2017-06-30,MU,Y,L,9083.5
2017-06-30,MU,Y,N,8468.0
2017-06-30,MU,Y,Q,4037.5
2017-06-30,MU,Y,R,7378.0
2017-06-30,MU,Y,S,5585.0
2017-06-30,MU,Y,T,7015.0
2017-06-30,MU,Y,V,4975.0
2017-06-30,MU,Y,Z,9729.0
2017-06-30,UA,Y,E,14328.0
2017-06-30,UA,Y,G,5295.0
2017-06-30,UA,Y,H,7380.0
2017-06-30,UA,Y,K,5384.0
2017-06-30,UA,Y,L,7027.0
2017-06-30,UA,Y,M,19475.0
2017-06-30,UA,Y,Q,9488.0
2017-06-30,UA,Y,S,7644.0
2017-06-30,UA,Y,T,7143.0
2017-06-30,UA,Y,V,6856.5
2017-06-30,UA,Y,W,8453.5
