date,arrive,sh_order,sh_PV,sh_UV,sh_single_avg_px,sh_round_avg_px,sh_single_px_mid,sh_round_px_mid,bj_order,bj_PV,bj_UV,bj_single_avg_px,bj_round_avg_px,bj_single_px_mid,bj_round_px_mid
2016/4/3,醫冱穚,198,6997,2799,4778 ,9291 ,4920 ,7407 ,155,4254,1860,9602 ,7838 ,9401 ,7407 
2016/4/4,醫冱穚,196,7402,2745,8403 ,8675 ,3594 ,6386 ,167,4563,2077,4777 ,10589 ,5841 ,6386 
2016/4/5,醫冱穚,206,9887,3561,6606 ,10372 ,5809 ,8743 ,155,6815,2724,14451 ,9662 ,12237 ,8743 
2016/4/6,醫冱穚,314,10169,3707,7802 ,12432 ,6864 ,10172 ,159,6704,2733,26413 ,18735 ,15690 ,10172 
2016/4/7,醫冱穚,238,9223,3466,9608 ,16318 ,6916 ,12568 ,173,6550,2663,8896 ,8703 ,6537 ,12568 
2016/4/8,醫冱穚,257,9147,3389,6101 ,16479 ,4554 ,11079 ,177,7134,2789,5437 ,8334 ,5819 ,11079 
2016/4/9,醫冱穚,216,6382,2626,10533 ,8298 ,8540 ,8809 ,161,5098,2065,5842 ,11233 ,5842 ,8809 
2016/4/10,醫冱穚,163,6572,2731,13029 ,9966 ,6459 ,8876 ,152,5100,2141,9487 ,10960 ,9487 ,8876 
2016/4/11,醫冱穚,251,10446,3705,14412 ,11696 ,9001 ,9226 ,148,6739,2730,8244 ,8346 ,6105 ,9226 
2016/4/12,醫冱穚,255,10254,3712,13006 ,9769 ,5755 ,8206 ,140,6499,2649,6160 ,13873 ,6160 ,8206 
2016/4/13,醫冱穚,248,9915,3832,7300 ,11527 ,5897 ,9561 ,168,6497,2749,5253 ,16572 ,3192 ,9561 
2016/4/14,醫冱穚,271,10259,3715,8411 ,11759 ,6032 ,9523 ,152,6473,2751,6427 ,15900 ,5714 ,9523 
2016/4/15,醫冱穚,227,9739,3435,7696 ,12474 ,5027 ,9110 ,192,6464,2547,18901 ,11619 ,6517 ,9110 
2016/4/16,醫冱穚,268,8062,2935,8206 ,13136 ,8846 ,10016 ,132,4675,2081,6918 ,7854 ,6175 ,10016 
2016/4/17,醫冱穚,204,6939,2630,8815 ,11369 ,5152 ,9135 ,151,4640,2039,9272 ,10408 ,8295 ,9135 
2016/4/18,醫冱穚,247,10745,3646,10387 ,9833 ,6182 ,8166 ,177,6737,2646,6904 ,9423 ,6517 ,8166 
2016/4/19,醫冱穚,240,10853,3757,6643 ,9452 ,5653 ,7829 ,158,6425,2688,2418 ,12409 ,370 ,7829 
2016/4/20,醫冱穚,289,10730,3804,6427 ,12516 ,5968 ,10030 ,169,6741,2689,10877 ,10363 ,8371 ,10030 
2016/4/21,醫冱穚,253,10887,3669,6006 ,9744 ,4618 ,7970 ,175,7041,2594,8729 ,11095 ,6715 ,7970 
2016/4/22,醫冱穚,247,9783,3372,7831 ,11208 ,5789 ,9141 ,171,6560,2503,9329 ,6585 ,8990 ,9141 
2016/4/23,醫冱穚,225,8273,3003,10658 ,14937 ,9568 ,8985 ,139,4829,2135,7322 ,10966 ,6608 ,8985 
2016/4/24,醫冱穚,226,7649,2804,6567 ,15623 ,5610 ,12430 ,129,4629,1988,8560 ,11413 ,8560 ,12430 
